canonical_stem,image,split,contributor,session,annotation_status,qa_status,negative,objects,sha256,mouse,keyboard,laptop,cup,headphones
P04_S03_CUP_0005,P04_S03_CUP_0005.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,14e0f5919f0691327cc93c9cfff149c921ba3e75995566cea8f94a97929efe0c,0,0,0,1,0
P04_S03_CUP_0013,P04_S03_CUP_0013.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,0079cea46809e0a27fdf823e36d3911c6d563506eb3bab782e0bebaf163734b3,0,0,0,1,0
P04_S03_CUP_0014,P04_S03_CUP_0014.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,a238916fce7b76d342664c6dbccf45f614c9d87b40b665e9c2f59854e06af66f,0,0,0,1,0
P04_S03_CUP_0029,P04_S03_CUP_0029.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,5e943ce17b1275c99bfc91b9311627cf36f8e30470e5a3fb04536d010577af0b,0,0,0,1,0
P04_S03_CUP_0030,P04_S03_CUP_0030.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,159c88f7ecb1607e234502879b795c11992ef504e200a6d579c3394aeff4e4cc,0,0,0,1,0
P04_S03_CUP_0031,P04_S03_CUP_0031.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,c9e8c73d17042ba82ca6b358f95329fb47a8d83595d1f626c1dd7e7511db7b36,0,0,0,1,0
P04_S03_HDP_0001,P04_S03_HDP_0001.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,d67da415a2b388529093fcb0ba837690c960188e417780eed0ec655140c0a283,0,0,0,0,1
P04_S03_HDP_0006,P04_S03_HDP_0006.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,2e4b83f3b3af68d88ea8db5344f2a0ad4aabdb9acda6eabe24d027b6cdf39861,0,0,0,0,1
P04_S03_HDP_0015,P04_S03_HDP_0015.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,e2c714d515c1f91df45baab0c1ffbb72e05964a43f8681130cd1d309d1a45500,0,0,0,0,1
P04_S03_HDP_0016,P04_S03_HDP_0016.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,116749f0d876812973b7fe2c42c2760c76912179e257bf54049fc5dd067768a3,0,0,0,0,1
P04_S03_HDP_0017,P04_S03_HDP_0017.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,8f93224710fe7b5568f9e3f6f58cca9c6690c1f3c263e5818a0fbf5242dbcabb,0,0,0,0,1
P04_S03_HDP_0018,P04_S03_HDP_0018.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,748da736276a31809a2fb92a142b7a64823e0721327f52470f184a197a1e699c,0,0,0,0,1
P04_S03_HDP_0019,P04_S03_HDP_0019.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,7bd45643f6bc9b05553cee16d9c9e639822fcd1621a17aa75f40849e616416cf,0,0,0,0,1
P04_S03_KEY_0003,P04_S03_KEY_0003.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,8246a68740c0b71ed6fa3745ee44b4ac24f9991f4b9c5d80715f7be574c77c0f,0,1,0,0,0
P04_S03_KEY_0009,P04_S03_KEY_0009.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,df6de4cb3361702abf82b1c7e96fe804ee68e0481374403835f5f0ab693537f1,0,1,0,0,0
P04_S03_KEY_0010,P04_S03_KEY_0010.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,15bceacb7e349650de264485bca427098f610dbf609d21c9c8dbe1781a9970d6,0,1,0,0,0
P04_S03_KEY_0023,P04_S03_KEY_0023.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,10ed27147dac70bc03a3349667c7c7c12e2ac4a02ab08b9b6c39720a2a246b4d,0,1,0,0,0
P04_S03_KEY_0024,P04_S03_KEY_0024.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,19d95df4620e2c9ec66752535e52af65c5905b9f6da1d4d0ad39c2d585352d42,0,1,0,0,0
P04_S03_KEY_0025,P04_S03_KEY_0025.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,d639696127e0899e62c4b79aa191e29dd613d8b570cd5f2aec3958b31cd93210,0,1,0,0,0
P04_S03_LAP_0004,P04_S03_LAP_0004.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,3ced8af138ad1a5bab5542dd6cd594ab7ea8be0d9c8fe5083b63847eb71a7191,0,0,1,0,0
P04_S03_LAP_0011,P04_S03_LAP_0011.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,377b7b9e27ac271dad9bf27a42bfa730d9cd5f1b95a05c80ebea3c1114cdcdad,0,0,1,0,0
P04_S03_LAP_0012,P04_S03_LAP_0012.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,69524ee2078f82b8f6611f98fe2d1043c5e2876789b906a44b37d84b20776650,0,0,1,0,0
P04_S03_LAP_0026,P04_S03_LAP_0026.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,ad99e5a16ad6f2e7c123303418864f7b53c6267bb9026c79c01f02f9800c86c0,0,0,1,0,0
P04_S03_LAP_0027,P04_S03_LAP_0027.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,32e6c2ba4bbc994f47e1c6a06fc2590f487bd10f7036645dd388d1cffb72a3ac,0,0,1,0,0
P04_S03_LAP_0028,P04_S03_LAP_0028.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,973c2807efec35611853942230741e06e3888b8eac63b8e9c839a65ebe021d6d,0,0,1,0,0
P04_S03_MOU_0002,P04_S03_MOU_0002.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,5d843a50e8c8e2838f93f8eadbc8aec2c1a91a6507caa2ea2540b1678d15b8ac,1,0,0,0,0
P04_S03_MOU_0007,P04_S03_MOU_0007.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,657d7b9bfe8e2a4604638979dde6a5f092516b24242388dc0d7e8f7a60267790,1,0,0,0,0
P04_S03_MOU_0008,P04_S03_MOU_0008.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,6dc5b3ba6f7f407f9f705cf186216728299d66cd613b264995bcf3d714ec73ad,1,0,0,0,0
P04_S03_MOU_0020,P04_S03_MOU_0020.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,db092f4b8aa8c313f32861118f6cb3161aecf58a91bc1afb7adcb41066c78510,1,0,0,0,0
P04_S03_MOU_0021,P04_S03_MOU_0021.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,6ea9d1b8ac2f7107902c558167d88a5af41e858385536ebcffacdbf6676b9ecc,1,0,0,0,0
P04_S03_MOU_0022,P04_S03_MOU_0022.jpg,train,P04,S03,new_needs_annotation,passed_second_visual_preview_qa,0,1,9ad32865f868e4b987cb49e25e9b6c60443391377247cc22c142a6ef0632a6c7,1,0,0,0,0
P04_S04_MIX_0001,P04_S04_MIX_0001.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,78659fef287a5784d8b50be18aee860a8a504433c82ee8801f0004bd57e6e458,1,1,0,1,0
P04_S04_MIX_0002,P04_S04_MIX_0002.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,a42d4f4d11e5ec94735656569d9250659d6a6881f4de2cb6fb3e8912e42ec986,1,1,0,1,0
P04_S04_MIX_0003,P04_S04_MIX_0003.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,e62ae3f7cfa9c6cac167f201885ad23f01e9adb0aaa7e95ab47b162c95a44927,0,0,1,1,0
P04_S04_MIX_0004,P04_S04_MIX_0004.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,c9cf7e2ccfaacdd1107fad507a1892fdf704dc817c96797148af4dd4b4b2350c,1,1,0,0,0
P04_S04_MIX_0005,P04_S04_MIX_0005.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,03e63990b34fa2a5d5799b318720cc0ab3a5fe78650990acc779f931f23e843a,1,0,0,1,1
P04_S04_MIX_0006,P04_S04_MIX_0006.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,5,e2405c1db443a95f86c0994e10485e2862e12cac4d053d862dde0cd3eaf19f70,1,1,1,1,1
P04_S04_MIX_0007,P04_S04_MIX_0007.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,4f4cfb62cb056c2adb2003bfc3da64f8db8bc90116c284b4eec3e8e44e8a9c19,1,1,0,1,0
P04_S04_MIX_0008,P04_S04_MIX_0008.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,5e91c427ce09ad5fa4177de9d488a00bef4a869dae3413669d03bfe1deabb658,1,1,0,1,0
P04_S04_MIX_0009,P04_S04_MIX_0009.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,6d344242a28cb080e6b376e2ab4ba2812194f97570b8c63b142d9dc79af1a672,1,0,1,0,0
P04_S04_MIX_0010,P04_S04_MIX_0010.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,ca90f66e159d11da41c3314c63d6413fd0a3f5e63d1e8cc6f2384fb2c3d75962,1,0,1,0,0
P04_S04_MIX_0011,P04_S04_MIX_0011.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,528dd308d9282d79802dd25065aa07981b4fae93dac226c7a7fd1b2521640e34,0,1,0,1,1
P04_S04_MIX_0012,P04_S04_MIX_0012.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,96d7ce60dce66208d822ec8cbfe7b255c4e842a7da37f2310200ca3d80e24637,0,1,0,1,1
P04_S04_MIX_0013,P04_S04_MIX_0013.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,92a7da143f9ee4d111994671958418d3ebada93d7ae6a6f9b2545c5fc73447aa,0,0,1,1,1
P04_S04_MIX_0014,P04_S04_MIX_0014.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,ba4159d542c875acde112ccd986cb46ad65ec3cdc6326f77d62c111ed897a468,0,0,1,1,1
P04_S04_MIX_0015,P04_S04_MIX_0015.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,4,5b1610bf62b053e27dfc36990bdf6032c6e7940a6a7132f574373da41c066a00,1,1,1,1,0
P04_S04_MIX_0016,P04_S04_MIX_0016.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,4,91668dd40b1541709114820669dd1c9b28182e9b5615b4f9990af2f1f1bb692b,1,1,1,1,0
P04_S04_MIX_0017,P04_S04_MIX_0017.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,5c59ab32ba1934433ffebc6ba7497f04aa1777b525f5c704bab0d95ebac81aca,0,0,1,1,1
P04_S04_MIX_0018,P04_S04_MIX_0018.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,26e83da45fa58e2b759cc39961222c4dfa5e679c1c8438b4378b3610cc93e6ea,0,0,1,1,1
P04_S04_MIX_0019,P04_S04_MIX_0019.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,adf99308ab9da84b401b7f688923788e1a62d867948f58d35e6aa1665af92252,0,0,1,1,1
P04_S04_MIX_0020,P04_S04_MIX_0020.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,cee9c86fa020c8a586b5ea6c82e382bd3ad9d3c345908934a7ab75ab35b57eea,1,1,0,1,0
P04_S04_MIX_0021,P04_S04_MIX_0021.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,cb0e5cbec033cd4a6bf8c37458321ded6ea98212ff062dde88ae1da56a12157d,1,1,0,1,0
P04_S04_MIX_0022,P04_S04_MIX_0022.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,75316317fb37b43216c9985b8e75e327700486635804d8de67a70a699da3132a,1,1,0,1,0
P04_S04_MIX_0023,P04_S04_MIX_0023.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,9d493a52df9959bed8bade1ef21c86f9515ec02dc47d59c9861da38d5a701264,1,0,1,0,0
P04_S04_MIX_0024,P04_S04_MIX_0024.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,17853b716796ab68aebe4a0e2a01c9f3ebb352a85e2f378239f89f9d2c17c15c,1,0,1,0,0
P04_S04_MIX_0025,P04_S04_MIX_0025.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,864d726d96207efcccca44fc84ee5e26497bbeef6aad2ae8df14fc05a4157ad4,1,0,1,0,0
P04_S04_MIX_0026,P04_S04_MIX_0026.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,ddc45c5368e0cb15e48e821f4c371f86c80b5ccbf7fb49c77c336dc56b5f0143,0,1,0,0,1
P04_S04_MIX_0027,P04_S04_MIX_0027.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,b01836aaf4af098bfb98f5dca67798cc7899dfb0d5f29861711247a16e2c98e2,0,1,0,0,1
P04_S04_MIX_0028,P04_S04_MIX_0028.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,2,9d33f5a4db4e79d55587be5c603b64432cf16b07594efa00fa3964e38c009227,0,1,0,0,1
P04_S04_MIX_0029,P04_S04_MIX_0029.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,205043da865c168235c0c8bc8d0259587e7f9e02e8ade087d1eab2438f989cd2,1,1,1,0,0
P04_S04_MIX_0030,P04_S04_MIX_0030.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,64054cb96ad6edd1bbcec5547e48df56756407bbfb417c134ab6f5e937848e0b,1,1,1,0,0
P04_S04_MIX_0031,P04_S04_MIX_0031.jpg,train,P04,S04,new_needs_annotation,passed_second_visual_preview_qa,0,3,1796505f67e7e3d0349fb6fbaec8110b0feb38d760ae5e2985c551f5d9822c4d,1,1,1,0,0
P04_S05_NEG_0001,P04_S05_NEG_0001.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,fd35764ce48802cf6229bf5fc901d5f04314f0c963dd52dfeaf738b7ab8a16f3,0,0,0,0,0
P04_S05_NEG_0002,P04_S05_NEG_0002.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,a9268916343993e1d8a5e0f18eef53256d414f7b2951d7e8044ecd8beb59c382,0,0,0,0,0
P04_S05_NEG_0003,P04_S05_NEG_0003.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,7ffed559aef6bd5b637bf88a7e14d0c90bc094acafec3e56102ed229f6311dd1,0,0,0,0,0
P04_S05_NEG_0004,P04_S05_NEG_0004.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,f6162978d646274d437d2fd0b873b43f7df9edbf64fb622c5b6c4300dab252fc,0,0,0,0,0
P04_S05_NEG_0005,P04_S05_NEG_0005.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,83e664a2804bf8b3e0c4bcc2b3919c8acc2422288e51f2c5c24833abc7ae02e6,0,0,0,0,0
P04_S05_NEG_0006,P04_S05_NEG_0006.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,97c9c8406935cd6af9cca317a456d61f6920365c4c5f51a5f25f85215bca45ef,0,0,0,0,0
P04_S05_NEG_0007,P04_S05_NEG_0007.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,3da81ecbc1ea2642ae8950f9066900097a7249964be2c748e137766c45d3a812,0,0,0,0,0
P04_S05_NEG_0008,P04_S05_NEG_0008.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,77583e6f5d0d685cc7b295d219dfa9263ed9569235d683edd69f7f00449f4a3f,0,0,0,0,0
P04_S05_NEG_0009,P04_S05_NEG_0009.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,d4d6812d2a32b6ee5d92f6ba0cb6fa7b708fb5f19782cc09a53f5b04f1c0b756,0,0,0,0,0
P04_S05_NEG_0010,P04_S05_NEG_0010.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,732aca285fbe0798402ad076e06604f7bb445bf3d8953b2f363ba962ba6b4b5d,0,0,0,0,0
P04_S05_NEG_0011,P04_S05_NEG_0011.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,bb6a4e1ada5d52d8e17258aa28b55c37396425827793e28862ed1cfcdf8dfa61,0,0,0,0,0
P04_S05_NEG_0012,P04_S05_NEG_0012.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,37235d664f2bd6f88c53448e5fb57206ab517ab2b8693bab7f30da01c5f0a3da,0,0,0,0,0
P04_S05_NEG_0013,P04_S05_NEG_0013.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,14a109bbe661b7a81133be17d112a082fba00c3cb3a84cecbd14d0a0ce742a23,0,0,0,0,0
P04_S05_NEG_0014,P04_S05_NEG_0014.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,0bffd50336d98aee885c52cffce42524aaac2f191d663e0e606ec0ff258e5868,0,0,0,0,0
P04_S05_NEG_0015,P04_S05_NEG_0015.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,dcb28411c9edbdde72ef0f86d40c3a0a3e045a1aef99af13e9677debe39b56df,0,0,0,0,0
P04_S05_NEG_0016,P04_S05_NEG_0016.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,47a45dcf88804fb9ff4ec5675ac7e3cd7ecf2189c0040771debf13eb7f11d321,0,0,0,0,0
P04_S05_NEG_0017,P04_S05_NEG_0017.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,d1a0a06f897f6e0253428a55288738ee87b2b1897fbcd8f10371b9d10936c31a,0,0,0,0,0
P04_S05_NEG_0018,P04_S05_NEG_0018.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,2d77adab104bbe77cde4d995396dad78c33b7cfe874fb195818f2d7e72dc0d40,0,0,0,0,0
P04_S05_NEG_0019,P04_S05_NEG_0019.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,742c1e33f914476faa6c05c42b9a06d44856e02c9132bed9315202456f670238,0,0,0,0,0
P04_S05_NEG_0020,P04_S05_NEG_0020.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,899e9a66886aed7c1468f047f23ee568f2ef6b54560520cd5b63e7d3f08557ef,0,0,0,0,0
P04_S05_NEG_0021,P04_S05_NEG_0021.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,125d5345245907c849519cdad47457a1721d0903874373884a0360ca6b59af07,0,0,0,0,0
P04_S05_NEG_0022,P04_S05_NEG_0022.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,68439989eeb16bf6a9c30d0030c53ef7ec5c0786570676ee84034e4a4e4d5514,0,0,0,0,0
P04_S05_NEG_0023,P04_S05_NEG_0023.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,d36662a1c51cfc326695a47e69e29f5eea896088e39d5bd2fcd38b9ca99a4e81,0,0,0,0,0
P04_S05_NEG_0024,P04_S05_NEG_0024.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,d306b48bf599de6cbe0bcb5576e6ab7dfe47c1f96df722e3650be8b24a3d978b,0,0,0,0,0
P04_S05_NEG_0025,P04_S05_NEG_0025.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,0712c11b4f854ea06a29f2e2f030540f244d0eb5a9965ce2c493c3779c35b90b,0,0,0,0,0
P04_S05_NEG_0026,P04_S05_NEG_0026.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,960cd456d523e573e51d69e8e22f0e29c7a16e542db42339dc47e023c751f5e8,0,0,0,0,0
P04_S05_NEG_0027,P04_S05_NEG_0027.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,022e5aab09f7182516d4eb96954dc2fabd1027b5ef807bcabdc64ffec8dee8f3,0,0,0,0,0
P04_S05_NEG_0028,P04_S05_NEG_0028.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,ec62cb401df59ae2d345a459c40a218220aaff4007583b30b48c5a6761e15c2c,0,0,0,0,0
P04_S05_NEG_0029,P04_S05_NEG_0029.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,d212972a18e3f1c2c2c9ec938b44196475ce49d89d206086d1fba9a66b0b5ba9,0,0,0,0,0
P04_S05_NEG_0030,P04_S05_NEG_0030.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,146ea8f7512de321ea966352f85ffc286e134c320236f0b526d5192bd815bb83,0,0,0,0,0
P04_S05_NEG_0031,P04_S05_NEG_0031.jpg,train,P04,S05,new_needs_annotation,passed_second_visual_preview_qa,1,0,b62fc86be16378ca8caa3396f47ba6ac951c27b1dc3a3764f200dd5fa5a39bf2,0,0,0,0,0
P05_S01_CUP_0076,P05_S01_CUP_0076.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,d1180e8fa554b4537b02fd3ee6f8fce057872789b6167ba5a7175bc1860c8c5a,0,0,0,1,0
P05_S01_CUP_0077,P05_S01_CUP_0077.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,b2dcc5a2cb9b4bcdc6da81c655e2aba92de8a5eeda9fb52d29551808077b8f68,0,0,0,1,0
P05_S01_CUP_0078,P05_S01_CUP_0078.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,64f24e729abd515b9db97b48444a9cd06ea5b0175e3ef47026f0ecf440e89908,0,0,0,1,0
P05_S01_CUP_0079,P05_S01_CUP_0079.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,84aaf689f7c390793529665747b0fb7cda3e517a4590ad6517ceb6dbc5a8401c,0,0,0,1,0
P05_S01_CUP_0080,P05_S01_CUP_0080.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,20d6015c6147550bfb6117c8a1b676715791ed096d2fde5d13d8faa91e57fb38,0,0,0,1,0
P05_S01_CUP_0081,P05_S01_CUP_0081.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,b9d63c34f8750aefd7e43869e009b45bb200213ebd289eba9fd82dc80c334454,0,0,0,1,0
P05_S01_CUP_0082,P05_S01_CUP_0082.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,ffddb89c147803dd8b535719efadb5fa4d9deef3f15e691ebe1a7280da386c65,0,0,0,1,0
P05_S01_CUP_0083,P05_S01_CUP_0083.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,49c0f1c90decf7f55001ed8849df01d117bb060c2d68701df89344a3c490e048,0,0,0,1,0
P05_S01_CUP_0084,P05_S01_CUP_0084.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,d493e43cbaaf5bae3d5f9579d52edfb7ee555d510fd0f6731d5cab37140d3346,0,0,0,1,0
P05_S01_CUP_0085,P05_S01_CUP_0085.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,22e02eda46ea57b3f19d4babfb1bfae5fe4a496d1f4c78fa9782c7bed9f5265f,0,0,0,1,0
P05_S01_CUP_0086,P05_S01_CUP_0086.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,a2df53c47796b548e06bc2406e31227051e8a2a819f4542c8f481ad6edd502ae,0,0,0,1,0
P05_S01_CUP_0087,P05_S01_CUP_0087.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,de388b7e781064264a6fdd6b9679e4f1100614f152c0bf29dc594589762d20c6,0,0,0,1,0
P05_S01_CUP_0088,P05_S01_CUP_0088.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,36ae4d1d5ee8ee16f6788d4b304dd1074b4e038a16ecb7ca4e10827962af995c,0,0,0,1,0
P05_S01_CUP_0089,P05_S01_CUP_0089.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,288e0a0aec8024e81959c43776b4c7e0d50bdbbbc5b9d419ca0f42653afd65cb,0,0,0,1,0
P05_S01_CUP_0090,P05_S01_CUP_0090.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,7177b004b9eb4da8629927de2927582d4d1f71b5bb70fec7b4c013068d29b177,0,0,0,1,0
P05_S01_CUP_0091,P05_S01_CUP_0091.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,2d2d5a9745495e3d3194e6d8d348b0a5ab76b6639014c4423fae2525c89a7f38,0,0,0,1,0
P05_S01_CUP_0092,P05_S01_CUP_0092.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,f979d03847ac36ec0863af86e528965d1684e34c5ee4163d8413cf55e172f3eb,0,0,0,1,0
P05_S01_CUP_0093,P05_S01_CUP_0093.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,ea26591b3ba4a6ffe04a617d55d44a3afc48349f126fd5c2dd726017f5b56ae8,0,0,0,1,0
P05_S01_CUP_0094,P05_S01_CUP_0094.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,da63cc5012d81116c6875c07192ba8e1c792460ad4ef1cafbcc06ba4ef3d5e16,0,0,0,1,0
P05_S01_CUP_0095,P05_S01_CUP_0095.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,5d6bfe4cf972bd742f3140684a3478de04bb8a7459399099946dea41f7505f54,0,0,0,1,0
P05_S01_CUP_0096,P05_S01_CUP_0096.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,ae95d975b158162295d26fe43db8244fc588c1cfd1f57dbd99f5502380b62eaa,0,0,0,1,0
P05_S01_CUP_0097,P05_S01_CUP_0097.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,ef27e8890a414f90593079268177ea12731b1a12ce46e382b7c41b782088561d,0,0,0,1,0
P05_S01_CUP_0098,P05_S01_CUP_0098.jpg,train,P05,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,0ef45a3b6289bb17cbff7d4a15a97642256df7a2e75d8ae1d20147fc01abed17,0,0,0,1,0
